Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
MultiplyInteger/ExMemory 9/ExMemory 17,1.4623427227101939e-6,1.4411223330262765e-6,1.5233286016032835e-6,1.0279803629510095e-7,1.9658603917315473e-8,1.882466585092862e-7
MultiplyInteger/ExMemory 9/ExMemory 19,1.592687672160863e-6,1.5536598735611825e-6,1.6768187667350057e-6,1.9020147101245036e-7,1.3750658411609824e-7,3.00843915842241e-7
MultiplyInteger/ExMemory 9/ExMemory 21,1.5770480974104245e-6,1.5364443878251573e-6,1.639778345164321e-6,1.5401474744294161e-7,1.1308308140240681e-7,2.1439188893015597e-7
MultiplyInteger/ExMemory 9/ExMemory 23,1.587473760533881e-6,1.5414938098279623e-6,1.656557689614339e-6,1.8069041933314732e-7,1.1618634432272957e-7,2.803697961120119e-7
MultiplyInteger/ExMemory 9/ExMemory 25,1.5507781824911219e-6,1.525766791149397e-6,1.5831550896470364e-6,8.826070591244002e-8,6.52966931968968e-8,1.3275695195982881e-7
MultiplyInteger/ExMemory 9/ExMemory 27,1.6048681400116314e-6,1.5713786694242287e-6,1.6956965299697237e-6,1.7284137660400834e-7,8.901887338389139e-8,2.9476708829350005e-7
MultiplyInteger/ExMemory 9/ExMemory 29,1.5381145174554422e-6,1.529012855501578e-6,1.5573594641193554e-6,4.792828898867838e-8,3.015643146705668e-8,7.515352449514769e-8
MultiplyInteger/ExMemory 9/ExMemory 31,1.5885944000216156e-6,1.5323704126163304e-6,1.6875010480253415e-6,2.3323665156660047e-7,1.7890749634308741e-7,3.180878016081632e-7
MultiplyInteger/ExMemory 11/ExMemory 1,1.2337242413854056e-6,1.185434560828622e-6,1.2749182922355797e-6,1.4407623244788952e-7,1.38394843901898e-7,1.4962127152155492e-7
MultiplyInteger/ExMemory 11/ExMemory 3,1.3482045329637789e-6,1.2896814148473066e-6,1.4132351091888331e-6,2.2669796337819543e-7,1.7542428021980622e-7,2.952632841469991e-7
MultiplyInteger/ExMemory 11/ExMemory 5,1.447743896054636e-6,1.4191130295459187e-6,1.5039081656586763e-6,1.2868963675596216e-7,8.333513081831541e-8,1.905203216498407e-7
MultiplyInteger/ExMemory 11/ExMemory 7,1.482324489210922e-6,1.4352013276930613e-6,1.596341643055454e-6,2.20282222149321e-7,1.4517273928170006e-7,3.5596405802896077e-7
MultiplyInteger/ExMemory 11/ExMemory 9,1.3529986593340837e-6,1.3258900736863338e-6,1.379825432182622e-6,8.698616177674908e-8,6.36544300546426e-8,9.910288091962718e-8
MultiplyInteger/ExMemory 11/ExMemory 11,1.5519465266245787e-6,1.4999261859308257e-6,1.6096271578828164e-6,1.9935566514385238e-7,1.4713058231994418e-7,2.535991598328853e-7
MultiplyInteger/ExMemory 11/ExMemory 13,1.4465762794763422e-6,1.440463252532905e-6,1.4619746492205244e-6,3.308100548167249e-8,1.966143596410459e-8,5.2672761914360325e-8
MultiplyInteger/ExMemory 11/ExMemory 15,1.9026271649283526e-6,1.550132539886297e-6,3.2918773985432837e-6,2.1929146789517337e-6,1.2857262036079127e-7,4.6556785210485516e-6
MultiplyInteger/ExMemory 11/ExMemory 17,1.5794798330963956e-6,1.5461067141417504e-6,1.643609313046223e-6,1.4877351240372246e-7,1.0747867612485682e-7,2.226476875425078e-7
MultiplyInteger/ExMemory 11/ExMemory 19,1.6265870448194244e-6,1.5808956821647858e-6,1.6978507718499509e-6,1.8950418700154593e-7,1.4965617629039344e-7,2.4406237995770344e-7
MultiplyInteger/ExMemory 11/ExMemory 21,1.6540969220842955e-6,1.5968353740732966e-6,1.7230473341129627e-6,2.0701172247941302e-7,1.5695898062240497e-7,2.500944035951359e-7
MultiplyInteger/ExMemory 11/ExMemory 23,1.571010177546323e-6,1.5424896951589883e-6,1.6218680959726258e-6,1.3543490568485885e-7,5.851964147443462e-8,2.2098129659554672e-7
MultiplyInteger/ExMemory 11/ExMemory 25,1.5560259035305017e-6,1.5448933756211534e-6,1.5982388900780347e-6,6.191288678048377e-8,2.877538230190311e-8,1.1748155788129288e-7
MultiplyInteger/ExMemory 11/ExMemory 27,1.604507481098317e-6,1.575280925484887e-6,1.7057088736875145e-6,1.748893191649199e-7,6.830338187662376e-8,3.662511054024619e-7
MultiplyInteger/ExMemory 11/ExMemory 29,1.5175120890432832e-6,1.4751991668286962e-6,1.5826348240878337e-6,1.573074294635466e-7,1.0348395761815737e-7,2.589205537265661e-7
MultiplyInteger/ExMemory 11/ExMemory 31,1.7413550925132775e-6,1.6899023531893757e-6,1.9289115914131654e-6,2.9999372107692936e-7,1.4170140836814593e-7,5.262054645709279e-7
MultiplyInteger/ExMemory 13/ExMemory 1,1.5035536375863024e-6,1.4516906287916515e-6,1.5836713754979656e-6,2.426869363453765e-7,1.6528786890064358e-7,4.0132936536148357e-7
MultiplyInteger/ExMemory 13/ExMemory 3,1.4036990551967823e-6,1.3849366309939105e-6,1.4307870215218938e-6,7.923282914311142e-8,5.6763495801309936e-8,1.0268044805065678e-7
MultiplyInteger/ExMemory 13/ExMemory 5,1.4710952240574596e-6,1.4347402976084049e-6,1.5219002085244346e-6,1.505432892149904e-7,1.0377621073597362e-7,2.2501069192919876e-7
MultiplyInteger/ExMemory 13/ExMemory 7,1.3459660405134713e-6,1.2988950376209635e-6,1.392446737335065e-6,1.4528305176369376e-7,1.2626000958732404e-7,1.6949330742357767e-7
MultiplyInteger/ExMemory 13/ExMemory 9,1.5282940839896395e-6,1.4842310820034548e-6,1.5910058031382962e-6,1.773094983903912e-7,1.3407672543762823e-7,2.309762568805717e-7
MultiplyInteger/ExMemory 13/ExMemory 11,1.5835196155720698e-6,1.5339439152000169e-6,1.6389749423751268e-6,1.662482903085856e-7,1.3660867194549447e-7,2.0371602786567872e-7
MultiplyInteger/ExMemory 13/ExMemory 13,1.3499601045270992e-6,1.3210737692321524e-6,1.398075703824825e-6,1.2680150715731846e-7,9.296509056018964e-8,1.6679846477298855e-7
MultiplyInteger/ExMemory 13/ExMemory 15,1.5179405758327124e-6,1.4961059827805079e-6,1.5648409948473956e-6,1.1931263121698865e-7,4.8241827195489563e-8,2.0943861362517164e-7
MultiplyInteger/ExMemory 13/ExMemory 17,1.5675744589398414e-6,1.5309945923105184e-6,1.6393057328576962e-6,1.7689960528660193e-7,1.0002094821971887e-7,2.649882091099082e-7
MultiplyInteger/ExMemory 13/ExMemory 19,1.5271101051705658e-6,1.521460251552441e-6,1.5345839285826227e-6,2.0489620146677775e-8,1.2634188684400877e-8,2.9564952572461905e-8
MultiplyInteger/ExMemory 13/ExMemory 21,1.5105460484940658e-6,1.478445610485653e-6,1.5603509156957008e-6,1.273460648737143e-7,8.401012533952156e-8,2.0130294819075156e-7
MultiplyInteger/ExMemory 13/ExMemory 23,1.621456756627623e-6,1.5909067095982873e-6,1.6765525863137646e-6,1.341274174864971e-7,8.080739210612162e-8,1.9998245198158174e-7
MultiplyInteger/ExMemory 13/ExMemory 25,1.5530010045652992e-6,1.506996910143238e-6,1.596585975546427e-6,1.5888067528131697e-7,1.1260100494292494e-7,2.40675691854258e-7
MultiplyInteger/ExMemory 13/ExMemory 27,1.6546781766027747e-6,1.6165386897352913e-6,1.7135587656059672e-6,1.4711975230213235e-7,9.772502855355487e-8,1.9693006200981438e-7
MultiplyInteger/ExMemory 13/ExMemory 29,1.705157816121411e-6,1.6566182559727472e-6,1.8011103046488231e-6,2.1475281922888357e-7,1.2700540351851648e-7,3.367644991875536e-7
MultiplyInteger/ExMemory 13/ExMemory 31,1.638660034663241e-6,1.634692127896592e-6,1.6451988643600215e-6,1.6755157154009007e-8,1.2272064832693743e-8,2.1885244816946905e-8
MultiplyInteger/ExMemory 15/ExMemory 1,1.388578626367062e-6,1.3200779103432904e-6,1.4640658962437651e-6,2.2965436551326057e-7,1.7579989743007253e-7,2.910149685328894e-7
MultiplyInteger/ExMemory 15/ExMemory 3,1.3797851196894863e-6,1.3756985174919845e-6,1.385551573089192e-6,1.8498105713503806e-8,1.3723963358587625e-8,2.873850346372027e-8
MultiplyInteger/ExMemory 15/ExMemory 5,1.3681030406490694e-6,1.309199157513227e-6,1.477839498939169e-6,2.790750908244863e-7,1.460877241193727e-7,4.985029141868828e-7
MultiplyInteger/ExMemory 15/ExMemory 7,1.3737096596515573e-6,1.3349114212951863e-6,1.4158877206441942e-6,1.3314963817852128e-7,1.0125996098230445e-7,1.708753696480265e-7
MultiplyInteger/ExMemory 15/ExMemory 9,1.4598514123996176e-6,1.3821922384039776e-6,1.6348395414353783e-6,3.594419451788308e-7,2.1279218184454461e-7,5.82531176113758e-7
MultiplyInteger/ExMemory 15/ExMemory 11,1.4827900706475133e-6,1.46412703838046e-6,1.5180528571047734e-6,8.117810407062066e-8,5.2010781475199884e-8,1.2440194549379235e-7
MultiplyInteger/ExMemory 15/ExMemory 13,1.6194180926672338e-6,1.5449898204931584e-6,1.8231236395828654e-6,4.2882105479555114e-7,1.6146803415468345e-7,7.761633019139106e-7
MultiplyInteger/ExMemory 15/ExMemory 15,1.502806519952875e-6,1.4993680296457012e-6,1.5077111443817965e-6,1.3680013317914978e-8,1.1901902205923478e-8,1.63186497819162e-8
MultiplyInteger/ExMemory 15/ExMemory 17,1.8605871968604493e-6,1.5466634410070405e-6,3.0858384948951163e-6,2.008212898461843e-6,7.04536271397232e-8,3.8751871027861234e-6
MultiplyInteger/ExMemory 15/ExMemory 19,1.6195188257251279e-6,1.5902318272149367e-6,1.6631892672229576e-6,1.1344352046007784e-7,8.467743494915935e-8,1.4759789936885603e-7
MultiplyInteger/ExMemory 15/ExMemory 21,1.6405276240860404e-6,1.6040461648935719e-6,1.7255401266843218e-6,1.744055382630902e-7,1.1854826095871212e-7,3.2409677304183225e-7
MultiplyInteger/ExMemory 15/ExMemory 23,1.6205192725160891e-6,1.6024570597261689e-6,1.6642193905735045e-6,8.953836525995364e-8,5.098041969583561e-8,1.6496020234403252e-7
MultiplyInteger/ExMemory 15/ExMemory 25,1.6372627979478932e-6,1.6146850778911773e-6,1.7575628725791805e-6,1.2994043395648818e-7,1.6133675132846268e-8,3.1263021449571983e-7
MultiplyInteger/ExMemory 15/ExMemory 27,1.699658451062638e-6,1.6654591530845541e-6,1.7646953469214146e-6,1.5131212319270883e-7,9.548918668773919e-8,2.3023653787917582e-7
MultiplyInteger/ExMemory 15/ExMemory 29,1.7303953500395042e-6,1.6950682580248373e-6,1.7968561591250087e-6,1.7096231679586827e-7,1.1025650812884485e-7,2.4868876279226554e-7
MultiplyInteger/ExMemory 15/ExMemory 31,1.8207921425454817e-6,1.7730458297673125e-6,1.8864885887003425e-6,1.8469185783189206e-7,1.4869791476925998e-7,2.3683545183809088e-7
MultiplyInteger/ExMemory 17/ExMemory 1,1.4288334706261236e-6,1.3940364849117256e-6,1.495114067092959e-6,1.6695622992188222e-7,9.17586935210496e-8,3.000529459100576e-7
MultiplyInteger/ExMemory 17/ExMemory 3,1.481011084704053e-6,1.4533399104042575e-6,1.5439186029072367e-6,1.249500762300507e-7,9.267577277530269e-8,1.7625463033158353e-7
MultiplyInteger/ExMemory 17/ExMemory 5,1.5482050721481702e-6,1.486303291743104e-6,1.6216117414444416e-6,2.2635136624211194e-7,1.5073637222633272e-7,3.959467129112731e-7
MultiplyInteger/ExMemory 17/ExMemory 7,1.5768909725690907e-6,1.5179831299965478e-6,1.6454823803583201e-6,2.1381808424187145e-7,1.7902010300515462e-7,2.617818949504659e-7
MultiplyInteger/ExMemory 17/ExMemory 9,1.6338275288937212e-6,1.559826740712132e-6,2.041735217223369e-6,4.6469806679288806e-7,1.2954934611816756e-7,1.0963150066300168e-6
MultiplyInteger/ExMemory 17/ExMemory 11,1.51848298266159e-6,1.4920932632192239e-6,1.557270068375029e-6,1.0233989159062208e-7,6.326460124039606e-8,1.584985288184287e-7
MultiplyInteger/ExMemory 17/ExMemory 13,1.6756113802198445e-6,1.615521022229877e-6,1.7318196954953799e-6,2.1317635599989266e-7,1.7239632598305534e-7,2.4467416977818575e-7
MultiplyInteger/ExMemory 17/ExMemory 15,1.665690385287198e-6,1.6243692104099995e-6,1.731096687521531e-6,1.775262242969308e-7,1.3579585734990282e-7,2.2617410910072743e-7
MultiplyInteger/ExMemory 17/ExMemory 17,1.6188221222163232e-6,1.5949187159973802e-6,1.6708887762122649e-6,1.2416190961393648e-7,6.132482101810525e-8,1.982813933906373e-7
MultiplyInteger/ExMemory 17/ExMemory 19,1.610662712070967e-6,1.553914999929692e-6,1.6726188246369654e-6,2.127222940254894e-7,1.6692117543273914e-7,2.72905442790848e-7
MultiplyInteger/ExMemory 17/ExMemory 21,1.6273804851044401e-6,1.6048998529419586e-6,1.6717756572714075e-6,1.1013673588383464e-7,3.293080570669724e-8,1.9908931448900707e-7
MultiplyInteger/ExMemory 17/ExMemory 23,1.6207156527655431e-6,1.6036405905981654e-6,1.6606812542691585e-6,8.666793750140507e-8,5.1181055206709935e-8,1.5614142087524945e-7
MultiplyInteger/ExMemory 17/ExMemory 25,1.6874893987186952e-6,1.669777265263737e-6,1.7326345578889554e-6,9.46836542861333e-8,6.499621812576239e-8,1.470562549358979e-7
MultiplyInteger/ExMemory 17/ExMemory 27,1.756771505910402e-6,1.7165858374709969e-6,1.8275159101015533e-6,1.8199941554289598e-7,1.3585337976928955e-7,2.4259604874202995e-7
MultiplyInteger/ExMemory 17/ExMemory 29,1.841839965034882e-6,1.7966594540809221e-6,1.916163841656169e-6,1.910126545130562e-7,1.4043883845490765e-7,2.437940199105713e-7
MultiplyInteger/ExMemory 17/ExMemory 31,1.8145880938558572e-6,1.7723914278875174e-6,1.8744044595606276e-6,1.6852669495515616e-7,1.34825030174971e-7,2.1195628948335793e-7
MultiplyInteger/ExMemory 19/ExMemory 1,1.3641576080094967e-6,1.3409830681926915e-6,1.3855020142827921e-6,6.599584092526166e-8,5.2742369870470175e-8,9.17666314591268e-8
MultiplyInteger/ExMemory 19/ExMemory 3,1.5331787179621123e-6,1.4682678629305969e-6,1.5940465038711507e-6,2.019799000155727e-7,1.5250446556272713e-7,2.616169596641556e-7
MultiplyInteger/ExMemory 19/ExMemory 5,1.4802835075526814e-6,1.4459039645206483e-6,1.533786537692412e-6,1.2859338088509733e-7,8.661026667526224e-8,1.8474747014778784e-7
MultiplyInteger/ExMemory 19/ExMemory 7,1.5906597726964462e-6,1.5359754112072578e-6,1.6941645557122108e-6,2.7161921891972147e-7,1.978649604503359e-7,4.389295054409928e-7
MultiplyInteger/ExMemory 19/ExMemory 9,1.525794695587762e-6,1.497413306049122e-6,1.5856372509677823e-6,1.2941330009445275e-7,8.688785729239412e-8,2.0339249301426161e-7
MultiplyInteger/ExMemory 19/ExMemory 11,1.546359325309318e-6,1.493100093657685e-6,1.625887839413278e-6,2.2542127635228705e-7,1.6272377679764844e-7,3.2691947960120703e-7
MultiplyInteger/ExMemory 19/ExMemory 13,1.5927533337460434e-6,1.5660622256742404e-6,1.6582114027305184e-6,1.2232857295177695e-7,8.697275127987572e-8,1.7220964881040213e-7
MultiplyInteger/ExMemory 19/ExMemory 15,1.6953879401625625e-6,1.6427884467208953e-6,1.8183111308739001e-6,2.7777476442186577e-7,1.798855245780495e-7,4.3443382558778254e-7
MultiplyInteger/ExMemory 19/ExMemory 17,1.7169189704594114e-6,1.672702626858097e-6,1.7835772009880807e-6,1.92511724073653e-7,1.5176243928792983e-7,2.3604086921482618e-7
MultiplyInteger/ExMemory 19/ExMemory 19,1.719568527453854e-6,1.6528660999222967e-6,1.8653225879077682e-6,3.239246588722563e-7,1.3571093812761674e-7,6.22295988073801e-7
MultiplyInteger/ExMemory 19/ExMemory 21,1.6325171178922124e-6,1.6291290234380341e-6,1.637636723092393e-6,1.4594803468130532e-8,1.0918864506225091e-8,2.1624208289230735e-8
MultiplyInteger/ExMemory 19/ExMemory 23,1.657672896436124e-6,1.6297055408660692e-6,1.714299397759407e-6,1.2192144859648527e-7,7.045042168332061e-8,2.2311107927030324e-7
MultiplyInteger/ExMemory 19/ExMemory 25,1.744557603268406e-6,1.714395763801126e-6,1.7823321092895571e-6,1.1458519897094593e-7,7.476141708806143e-8,1.5734714223807865e-7
MultiplyInteger/ExMemory 19/ExMemory 27,1.8784251843763149e-6,1.8259265732288648e-6,1.9694560754195824e-6,2.3383594848883907e-7,1.7660666207177742e-7,3.067356004730597e-7
MultiplyInteger/ExMemory 19/ExMemory 29,1.7759818455880057e-6,1.7514665684082715e-6,1.8090381024298454e-6,1.0399340940403887e-7,7.036806419634469e-8,1.3201459449244838e-7
MultiplyInteger/ExMemory 19/ExMemory 31,1.7645425282267938e-6,1.7469195937704336e-6,1.8164355544526213e-6,1.0404412781942912e-7,2.4233532512044453e-8,1.9665400103766288e-7
MultiplyInteger/ExMemory 21/ExMemory 1,1.3522265563652643e-6,1.3115500790792231e-6,1.4089031252921546e-6,1.6162780144906594e-7,1.3226007312315125e-7,2.1218144971939342e-7
MultiplyInteger/ExMemory 21/ExMemory 3,1.498341635459973e-6,1.4568200732726644e-6,1.6196367773667113e-6,2.2387786562624897e-7,1.0505840741384743e-7,4.2245097840206613e-7
MultiplyInteger/ExMemory 21/ExMemory 5,1.561141915462665e-6,1.4995475325457377e-6,1.6221441859555194e-6,1.9541679124800737e-7,1.5536156010221954e-7,2.4689774036065776e-7
MultiplyInteger/ExMemory 21/ExMemory 7,1.528340390029251e-6,1.495954939946063e-6,1.6186685692582405e-6,1.7408973491492585e-7,1.276199305616961e-7,2.373925349503048e-7
MultiplyInteger/ExMemory 21/ExMemory 9,1.5149048027635955e-6,1.4903045443803933e-6,1.5445675387158296e-6,1.0027745442037007e-7,7.31947532938822e-8,1.4089339581150438e-7
MultiplyInteger/ExMemory 21/ExMemory 11,1.6918957102190293e-6,1.6262359610702151e-6,1.779749382679171e-6,2.4765359612317055e-7,2.0554479603296245e-7,2.806179288201851e-7
MultiplyInteger/ExMemory 21/ExMemory 13,1.6327522596441425e-6,1.5909047319547652e-6,1.6969136284882807e-6,1.6665459024624624e-7,1.017775842446981e-7,2.56922245815299e-7
MultiplyInteger/ExMemory 21/ExMemory 15,1.6435833766777071e-6,1.6159495539895375e-6,1.6827271710833891e-6,1.273767350071176e-7,9.569434690648452e-8,1.900652695103524e-7
MultiplyInteger/ExMemory 21/ExMemory 17,1.5992376373624839e-6,1.5576238078614094e-6,1.6530384407125713e-6,1.7124627728701216e-7,1.290784825425938e-7,2.591926433794041e-7
MultiplyInteger/ExMemory 21/ExMemory 19,1.6284567537327018e-6,1.6249215624719201e-6,1.6333457726293755e-6,1.373215654906289e-8,1.0391969742032771e-8,1.8497718247330144e-8
MultiplyInteger/ExMemory 21/ExMemory 21,1.7399899227566909e-6,1.7059957902216984e-6,1.8121847704259166e-6,1.6322096729395968e-7,1.237744188855065e-7,2.2539938464705316e-7
MultiplyInteger/ExMemory 21/ExMemory 23,1.744938908076635e-6,1.7196344686077223e-6,1.8033597902253406e-6,1.3370452320390397e-7,7.317536135586975e-8,2.2068029704870993e-7
MultiplyInteger/ExMemory 21/ExMemory 25,1.8632035331572875e-6,1.8117369330599574e-6,1.9391495862732565e-6,1.9686063094712102e-7,1.223558621717597e-7,3.243847480399585e-7
MultiplyInteger/ExMemory 21/ExMemory 27,1.8393521536646444e-6,1.8371400639522017e-6,1.8437144577400995e-6,1.0152839772744545e-8,7.480817642477853e-9,1.3329847249387373e-8
MultiplyInteger/ExMemory 21/ExMemory 29,1.9174671045448437e-6,1.8765437725946628e-6,1.9980685980906785e-6,1.886922105952009e-7,1.1449756474785652e-7,3.11660822328846e-7
MultiplyInteger/ExMemory 21/ExMemory 31,1.9913918777990347e-6,1.9449998937526493e-6,2.0429270871034393e-6,1.7212914901984149e-7,1.334036912432242e-7,2.1816970023243322e-7
MultiplyInteger/ExMemory 23/ExMemory 1,1.2273818774091691e-6,1.1735524858779674e-6,1.3135318992333626e-6,2.1078043111937057e-7,1.4266801847637938e-7,3.2498820706521016e-7
MultiplyInteger/ExMemory 23/ExMemory 3,1.3522501255528747e-6,1.3088204088748349e-6,1.3905524058608969e-6,1.3366048672627952e-7,1.0809869567326314e-7,1.6891706827231303e-7
MultiplyInteger/ExMemory 23/ExMemory 5,1.3872101984272624e-6,1.3263841352373802e-6,1.5154340162079534e-6,3.0843295488494597e-7,1.1266022796838959e-7,6.00667511317762e-7
MultiplyInteger/ExMemory 23/ExMemory 7,1.4694853741041666e-6,1.4552538520872359e-6,1.5123895385573221e-6,6.551299667715272e-8,2.9108688241833286e-8,1.3800192114974023e-7
MultiplyInteger/ExMemory 23/ExMemory 9,1.6822687176484328e-6,1.5032390767050932e-6,2.5466620303782034e-6,1.1082777932429757e-6,7.66936419633265e-8,2.531555249302096e-6
MultiplyInteger/ExMemory 23/ExMemory 11,1.5698736444221647e-6,1.5377858754336868e-6,1.6097187530838505e-6,1.2568420963275576e-7,6.7139396126299e-8,1.8619114647455693e-7
MultiplyInteger/ExMemory 23/ExMemory 13,1.5990298964466804e-6,1.5818989586929675e-6,1.6364719509555726e-6,8.046830426336975e-8,4.468841909126192e-8,1.2721588767297398e-7
MultiplyInteger/ExMemory 23/ExMemory 15,1.6269923192624784e-6,1.6053028154765126e-6,1.6763884602144323e-6,1.0945168871275052e-7,5.41723791148825e-8,1.907392221922553e-7
MultiplyInteger/ExMemory 23/ExMemory 17,1.7225929739048256e-6,1.6778887608574366e-6,1.807126129793742e-6,2.1080541164318226e-7,1.3657374929470905e-7,3.3665652603908765e-7
MultiplyInteger/ExMemory 23/ExMemory 19,1.6408883107547692e-6,1.6171570300393662e-6,1.6570909333946632e-6,6.484064863131734e-8,2.5342249094019638e-8,9.877858509233802e-8
MultiplyInteger/ExMemory 23/ExMemory 21,1.8824515539007366e-6,1.8198476350481399e-6,1.9635044406880838e-6,2.414652193069513e-7,1.9198614201860454e-7,3.472290726460281e-7
MultiplyInteger/ExMemory 23/ExMemory 23,1.7213673393850044e-6,1.7098020856320536e-6,1.7452709518853095e-6,5.563111425919344e-8,3.389914929706974e-8,9.504506052439505e-8
MultiplyInteger/ExMemory 23/ExMemory 25,1.836411847722386e-6,1.7886810300108381e-6,1.9355506915678603e-6,2.4242269256452416e-7,1.2112084207786202e-7,4.175369219310459e-7
MultiplyInteger/ExMemory 23/ExMemory 27,1.8904623806119763e-6,1.8333686810330981e-6,1.966332806041221e-6,2.165177010505323e-7,1.6305958957496448e-7,2.8724549524914013e-7
MultiplyInteger/ExMemory 23/ExMemory 29,1.9539787587937957e-6,1.9102790744991246e-6,2.1526124034936247e-6,2.8730693197265554e-7,1.202403611489594e-7,6.122489012634548e-7
MultiplyInteger/ExMemory 23/ExMemory 31,1.9416944689535213e-6,1.9159980956820046e-6,2.012007621201993e-6,1.2110468193280433e-7,6.863128220102852e-8,2.087071248626461e-7
MultiplyInteger/ExMemory 25/ExMemory 1,1.3166544704274857e-6,1.2395892230152724e-6,1.5289565529955219e-6,4.5026870226952e-7,1.2556076429782408e-7,8.437337226103026e-7
MultiplyInteger/ExMemory 25/ExMemory 3,1.3966657907803205e-6,1.3635821503621595e-6,1.4340111200340554e-6,1.0165216847148402e-7,7.148801155587952e-8,1.3241721236317688e-7
MultiplyInteger/ExMemory 25/ExMemory 5,1.5290672061371037e-6,1.487549127839753e-6,1.58799779050884e-6,1.821258290290988e-7,1.4616335394138942e-7,2.2756126195807733e-7
MultiplyInteger/ExMemory 25/ExMemory 7,1.5365203851029731e-6,1.4958639831454142e-6,1.591742058090563e-6,1.5940042087550514e-7,1.1088602409467386e-7,2.0630855602885725e-7
MultiplyInteger/ExMemory 25/ExMemory 9,1.5043613660881386e-6,1.4955187129775669e-6,1.5265394299827618e-6,4.5897777235535746e-8,2.4256447613622867e-8,8.188615565153158e-8
MultiplyInteger/ExMemory 25/ExMemory 11,1.5146163240847816e-6,1.4842968358168546e-6,1.5434807642126502e-6,1.0606729541933779e-7,7.841823253642018e-8,1.5504459552804575e-7
MultiplyInteger/ExMemory 25/ExMemory 13,1.6223993315603472e-6,1.5978027572857238e-6,1.6553731686556735e-6,1.0210733892557703e-7,6.571025816698829e-8,1.5049743139346756e-7
MultiplyInteger/ExMemory 25/ExMemory 15,1.6279402879268868e-6,1.605181782851513e-6,1.6710237039815732e-6,1.0073069653791092e-7,5.626749746730782e-8,1.7870180397342094e-7
MultiplyInteger/ExMemory 25/ExMemory 17,1.6492959149320787e-6,1.6460854869546092e-6,1.6540249218680659e-6,1.3237920494659026e-8,9.724771397034772e-9,1.7913942524101427e-8
MultiplyInteger/ExMemory 25/ExMemory 19,1.7248361025090008e-6,1.695065834496258e-6,1.8112423540820506e-6,1.6938714559724563e-7,3.66097672031894e-8,3.1805096675382616e-7
MultiplyInteger/ExMemory 25/ExMemory 21,1.762122434216148e-6,1.7383828158473897e-6,1.82277515962026e-6,1.2723156293771196e-7,5.994357843114206e-8,2.1614346381793495e-7
MultiplyInteger/ExMemory 25/ExMemory 23,1.7042155060412256e-6,1.6625851301890544e-6,1.765950991123508e-6,1.7015001366788044e-7,1.167927796448774e-7,2.692458634603604e-7
MultiplyInteger/ExMemory 25/ExMemory 25,1.81626053030718e-6,1.7780269659887209e-6,1.8880948261067885e-6,1.778989083796419e-7,1.1214073092668885e-7,2.490180773723552e-7
MultiplyInteger/ExMemory 25/ExMemory 27,1.7726467494807025e-6,1.7320731860328831e-6,1.8586422044189578e-6,1.8686011488494396e-7,9.537629477949286e-8,3.134741670147184e-7
MultiplyInteger/ExMemory 25/ExMemory 29,1.8645129672749457e-6,1.8401153434165473e-6,1.9299972869410767e-6,1.3060262061212037e-7,8.051183765035931e-8,2.0626522155631185e-7
MultiplyInteger/ExMemory 25/ExMemory 31,1.9568033473028905e-6,1.8987267145960237e-6,2.105065855316785e-6,3.026433686207294e-7,1.1961039443179796e-7,5.377480193322705e-7
MultiplyInteger/ExMemory 27/ExMemory 1,1.360981663118855e-6,1.3135022770084747e-6,1.4047075631995136e-6,1.456518654493559e-7,1.141472354042741e-7,1.822190432080068e-7
MultiplyInteger/ExMemory 27/ExMemory 3,1.5188671278869691e-6,1.4593891759054907e-6,1.6537492075796111e-6,2.627994607142379e-7,1.3299674949086e-7,4.594519703679214e-7
MultiplyInteger/ExMemory 27/ExMemory 5,1.4570104934606494e-6,1.4454500455264182e-6,1.486457238124111e-6,5.5844149267022635e-8,2.3153027352482995e-8,9.744383376368375e-8
MultiplyInteger/ExMemory 27/ExMemory 7,1.5455065199901573e-6,1.4307124275057238e-6,1.9288957854308972e-6,6.010023430306435e-7,1.6186421782382005e-7,1.2261041965760417e-6
MultiplyInteger/ExMemory 27/ExMemory 9,1.589559108382176e-6,1.5641162180684965e-6,1.6238103467052113e-6,1.0054014758990362e-7,7.766417091728975e-8,1.26190417638479e-7
MultiplyInteger/ExMemory 27/ExMemory 11,1.6817776312637891e-6,1.6448699535029494e-6,1.7381018706067332e-6,1.499845309999858e-7,1.0563167793962004e-7,2.1069444254059788e-7
MultiplyInteger/ExMemory 27/ExMemory 13,1.6659959159285215e-6,1.6285906505810825e-6,1.7202447181237886e-6,1.354502832825003e-7,1.0185609536754128e-7,1.6788382437927445e-7
MultiplyInteger/ExMemory 27/ExMemory 15,1.726201330500034e-6,1.6913238105779386e-6,1.7686400702656691e-6,1.4620734384799164e-7,1.0298666646459745e-7,2.2952174275224297e-7
MultiplyInteger/ExMemory 27/ExMemory 17,1.7125835737192326e-6,1.6780996890882368e-6,1.7629485709020476e-6,1.357807263508819e-7,7.675264619654865e-8,2.15309354418177e-7
MultiplyInteger/ExMemory 27/ExMemory 19,1.839126100469485e-6,1.7853389868133573e-6,1.9361431109341468e-6,2.4002586607432555e-7,1.8014227623706506e-7,3.670343355880573e-7
