Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
LessThanInteger/ExMemory 0/ExMemory 264,1.6650137730854978e-6,1.621596525884307e-6,1.7377069412691197e-6,2.0608514798772736e-7,1.3033546619714544e-7,3.2139482914126137e-7
LessThanInteger/ExMemory 0/ExMemory 2641,1.9184911075251413e-6,1.8461258310901927e-6,1.9840267382480415e-6,2.2108813781212116e-7,1.8264553627040605e-7,2.599535962201576e-7
LessThanInteger/ExMemory 0/ExMemory 26416,1.6610135741935078e-6,1.6311317216315168e-6,1.6962810693071206e-6,1.0114858302465731e-7,8.218305233783788e-8,1.28948190563124e-7
LessThanInteger/ExMemory 0/ExMemory 264160,1.5766929641835107e-6,1.5314884091713644e-6,1.622899157005461e-6,1.6869487055181718e-7,1.4743947585191422e-7,1.9866806356339164e-7
LessThanInteger/ExMemory 0/ExMemory 2641604,1.6587392409211542e-6,1.608677288736814e-6,1.7054811578386797e-6,1.5235536159649037e-7,1.2525528317774577e-7,1.7621232754925665e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.708921976786277e-6,1.658777089591745e-6,1.7830896123503804e-6,2.116516979354504e-7,1.785515785066812e-7,2.6995040278906967e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.5024080186383773e-6,1.4750547905299167e-6,1.548994708698955e-6,9.905658604567106e-8,7.834483809054836e-8,1.2838115676388052e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7654051586301643e-6,1.713246909262183e-6,1.8421393195789855e-6,2.3290602318417965e-7,1.8312787459063485e-7,3.291234241254759e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.6031625260084277e-6,1.550237464338572e-6,1.6759199476442663e-6,2.004897408595781e-7,1.663650224279067e-7,2.395182634604149e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.911095499635723e-6,1.8752409442019216e-6,1.9699828404215833e-6,1.683991752349243e-7,1.3739119266825465e-7,2.2809613341342523e-7
LessThanInteger/ExMemory 0/ExMemory 1,1.8135384090565117e-6,1.745292002072519e-6,1.8892839738017851e-6,2.3572594302462278e-7,1.861643499167472e-7,3.059516695135188e-7
LessThanInteger/ExMemory 0/ExMemory 3,1.6231522216363233e-6,1.5675539025252622e-6,1.6800079369282899e-6,1.8100028054714467e-7,1.5588067457198557e-7,2.151106333735428e-7
LessThanInteger/ExMemory 0/ExMemory 6,1.6763267500680834e-6,1.6391374749803484e-6,1.7441907522602749e-6,1.576952538687679e-7,1.1218825949938288e-7,2.3163887821811004e-7
LessThanInteger/ExMemory 0/ExMemory 13,1.626021046088592e-6,1.5813943620742262e-6,1.6852336187689413e-6,1.6012590015663304e-7,1.1420595507742037e-7,2.1177173810612095e-7
LessThanInteger/ExMemory 0/ExMemory 26,1.7799665307050857e-6,1.7209721296124448e-6,1.8569085175179124e-6,2.4185012929371387e-7,1.921179806669154e-7,2.8933924091774195e-7
LessThanInteger/ExMemory 0/ExMemory 264,1.530424501268391e-6,1.4866687751517451e-6,1.5821240749754448e-6,1.5232745161089046e-7,1.3086741298610098e-7,2.0510549775563644e-7
LessThanInteger/ExMemory 0/ExMemory 2641,1.8129367562078341e-6,1.696143958220402e-6,1.929389806251692e-6,3.39878826793811e-7,2.9280229532178643e-7,4.000287769031778e-7
LessThanInteger/ExMemory 0/ExMemory 26416,1.7713760303449105e-6,1.714687994784429e-6,1.8423681643333552e-6,1.9516006575698835e-7,1.4373764028392878e-7,2.7619993294281317e-7
LessThanInteger/ExMemory 0/ExMemory 264160,1.8137273711775199e-6,1.7525006523987306e-6,1.8898723179936113e-6,2.3063394849382126e-7,2.0002775105532223e-7,2.6041257781677885e-7
LessThanInteger/ExMemory 0/ExMemory 2641604,1.9300702108242457e-6,1.8622191756177516e-6,2.0022604435967238e-6,2.296078297223487e-7,1.983461176967511e-7,2.648111112174986e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7123605375494171e-6,1.6289396134149424e-6,1.7998197442192811e-6,2.810276802922609e-7,2.4642483205105746e-7,3.377546746298941e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7058798233895143e-6,1.662095761702904e-6,1.7622144113158917e-6,1.596666674184702e-7,1.2899171605281457e-7,2.1850598083281975e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.911465217421179e-6,1.845446363319595e-6,2.0074462104387086e-6,2.6020279597989836e-7,2.282733546398773e-7,2.916300132383851e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7260645916836857e-6,1.6419106174309189e-6,1.8292640644205555e-6,3.2279899780901347e-7,2.718195915067207e-7,4.0248423588019254e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.5040736145685723e-6,1.4552532795217853e-6,1.5355972215098045e-6,1.1610606375065746e-7,9.626566558196973e-8,1.349626083697224e-7
LessThanInteger/ExMemory 0/ExMemory 1,1.840674437612669e-6,1.7623416476851546e-6,1.986946432834762e-6,3.3311876836092983e-7,2.156877656258341e-7,5.654457267434555e-7
LessThanInteger/ExMemory 0/ExMemory 3,1.6684717352380125e-6,1.6212966509032217e-6,1.7426974684201791e-6,1.943176045488821e-7,1.3969061393296052e-7,3.088051887800335e-7
LessThanInteger/ExMemory 0/ExMemory 6,1.8850782283357996e-6,1.8227785651130217e-6,1.941715918771501e-6,2.24861511119828e-7,1.9052987150083301e-7,2.730909908052395e-7
LessThanInteger/ExMemory 0/ExMemory 13,1.6259225594501046e-6,1.5807292210285609e-6,1.7013221003434738e-6,1.874071492224291e-7,1.4235625990211875e-7,2.391822661550632e-7
LessThanInteger/ExMemory 0/ExMemory 26,1.822192423802064e-6,1.7781405950694238e-6,1.9057936724440807e-6,1.7463371311912223e-7,1.4604519736707026e-7,2.519357023235166e-7
LessThanInteger/ExMemory 0/ExMemory 264,1.740557692636364e-6,1.6932325815171897e-6,1.795013463975302e-6,1.8024576335810642e-7,1.419348805324413e-7,2.309154525638402e-7
LessThanInteger/ExMemory 0/ExMemory 2641,1.7864440771777984e-6,1.6948162494243398e-6,1.8926146610368745e-6,2.778596914544687e-7,2.3968284290008026e-7,3.0278595160697375e-7
LessThanInteger/ExMemory 0/ExMemory 26416,1.8494818327862818e-6,1.7827540720284181e-6,1.9573904323707363e-6,2.8857993871025623e-7,2.341352414527564e-7,3.447616511497759e-7
LessThanInteger/ExMemory 0/ExMemory 264160,1.7029315673912137e-6,1.6319253054141055e-6,1.760365178370589e-6,2.186390843121743e-7,1.8568501722973926e-7,2.6059147459490526e-7
LessThanInteger/ExMemory 0/ExMemory 2641604,1.7596874867869518e-6,1.6813591300290537e-6,1.849146232460839e-6,2.7912930174349666e-7,2.3623204623488785e-7,3.3323796528924493e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7598627466825532e-6,1.7268163953155285e-6,1.8203955802890358e-6,1.4215060854932722e-7,1.0970921375918888e-7,1.9447982427412522e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.6977645160650344e-6,1.6258053507975644e-6,1.774074747182033e-6,2.548557214721188e-7,1.8886689280024057e-7,3.4198065976168284e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7736558778889155e-6,1.7128032381037722e-6,1.851590038616352e-6,2.194075616568457e-7,1.8326640588913065e-7,2.6320063007056397e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.825480375920067e-6,1.7526855783211523e-6,1.8850238916234166e-6,2.0703447855867992e-7,1.7699373258141044e-7,2.4605227414672707e-7
LessThanInteger/ExMemory 0/ExMemory 0,1.7390642343341004e-6,1.6501078837818114e-6,1.8150111487111752e-6,2.764156798412489e-7,2.3816811816083586e-7,3.3821080280162076e-7
LessThanInteger/ExMemory 0/ExMemory 1,2.027979643618752e-6,1.960403966166125e-6,2.112276460163227e-6,2.3440849058689226e-7,2.0571767968548073e-7,2.672248429364847e-7
LessThanInteger/ExMemory 0/ExMemory 3,1.646390895407244e-6,1.5904710677650897e-6,1.7037931121066197e-6,2.0268094988708695e-7,1.7624759664906795e-7,2.4355636072968084e-7
LessThanInteger/ExMemory 0/ExMemory 6,1.5478736163898434e-6,1.5230413098427733e-6,1.5935196371581868e-6,1.1208620747536487e-7,8.680944707627778e-8,1.525486354546246e-7
LessThanInteger/ExMemory 0/ExMemory 13,1.5538512511517652e-6,1.5056396658177576e-6,1.6224772051790743e-6,1.7437098960868646e-7,1.325896736539761e-7,2.3445247788727924e-7
LessThanInteger/ExMemory 0/ExMemory 26,1.6680845402264437e-6,1.5982517408047826e-6,1.7887909817132828e-6,2.840504075110522e-7,2.1205906614201935e-7,4.067078343142529e-7
LessThanInteger/ExMemory 0/ExMemory 264,1.6938128197671889e-6,1.649845883307547e-6,1.762143231195853e-6,1.7389388669648808e-7,1.1073114807017142e-7,2.2255309320583611e-7
LessThanInteger/ExMemory 0/ExMemory 2641,1.584988540658364e-6,1.53358797019576e-6,1.64012821428995e-6,1.617470530857645e-7,1.3736764641945704e-7,1.935978094665396e-7
LessThanInteger/ExMemory 0/ExMemory 26416,1.7414355396272866e-6,1.712120673599505e-6,1.7787084966022304e-6,1.2973144912394956e-7,9.466541257421396e-8,1.8154865505241334e-7
LessThanInteger/ExMemory 0/ExMemory 264160,1.554648228863066e-6,1.5081583974297563e-6,1.5993451709576976e-6,1.6639734090110525e-7,1.4782825634165555e-7,1.93368395707471e-7
LessThanInteger/ExMemory 0/ExMemory 2641604,1.604866373403879e-6,1.5770923489537982e-6,1.6340411223393333e-6,1.0308667288862285e-7,9.320085627392186e-8,1.1624835148053095e-7
LessThanInteger/ExMemory 1/ExMemory 0,1.6205178774583864e-6,1.5836344157764522e-6,1.681738542608845e-6,1.437218402940459e-7,1.1867221403809319e-7,2.2849336518630212e-7
LessThanInteger/ExMemory 1/ExMemory 0,1.5659972093657461e-6,1.5175096403577807e-6,1.6121845266467175e-6,1.460438738085666e-7,1.2142420711328714e-7,1.87811887699375e-7
LessThanInteger/ExMemory 1/ExMemory 0,1.9803848145192463e-6,1.8972582543530342e-6,2.0616384529447674e-6,2.809386877291856e-7,2.4736871764049336e-7,3.0894079362880113e-7
LessThanInteger/ExMemory 1/ExMemory 0,1.5051073935908004e-6,1.4861922775452987e-6,1.5503072568421147e-6,9.053953546947301e-8,6.120316778230549e-8,1.4780567949935347e-7
LessThanInteger/ExMemory 1/ExMemory 0,1.6291884029301731e-6,1.5683928489587189e-6,1.6918700632864913e-6,1.9134551088022123e-7,1.609886642985583e-7,2.4361416229295366e-7
LessThanInteger/ExMemory 1/ExMemory 1,1.7175037995213007e-6,1.6684396684057922e-6,1.7916164201423803e-6,2.141759173566208e-7,1.8549078675217997e-7,2.4230617929764215e-7
LessThanInteger/ExMemory 1/ExMemory 3,1.8720975585178337e-6,1.7894681400580425e-6,1.973425668750046e-6,3.231996547083267e-7,2.7879489060683566e-7,3.6442895437161506e-7
LessThanInteger/ExMemory 1/ExMemory 6,1.7754893509032782e-6,1.7144009238388512e-6,1.8725125368798021e-6,2.517255513007327e-7,1.880379699802906e-7,3.312443503143083e-7
LessThanInteger/ExMemory 1/ExMemory 13,1.7105808057148836e-6,1.6542393894699127e-6,1.7687592566663262e-6,1.8404011035176e-7,1.592303215413351e-7,2.1573505189016666e-7
LessThanInteger/ExMemory 1/ExMemory 26,1.7565002456676396e-6,1.6949475066782907e-6,1.8343502634362925e-6,2.488127131978808e-7,1.7613226871952683e-7,3.0846781314334907e-7
LessThanInteger/ExMemory 1/ExMemory 264,1.7231346128631874e-6,1.6654190502971532e-6,1.8270915978695174e-6,2.081921441724708e-7,1.5588134221285235e-7,2.847652807540969e-7
LessThanInteger/ExMemory 1/ExMemory 2641,1.860219065689705e-6,1.7958314323691225e-6,1.938976441492549e-6,2.413483790369982e-7,1.943947799957801e-7,3.063579808009767e-7
LessThanInteger/ExMemory 1/ExMemory 26416,1.7677215880184812e-6,1.7292876891677803e-6,1.8547523710340852e-6,1.8584700049382887e-7,1.3516751423334476e-7,2.391939979101761e-7
LessThanInteger/ExMemory 1/ExMemory 264160,1.7479456430239953e-6,1.7116517466607314e-6,1.8149669835091864e-6,1.545971294915186e-7,1.003868911731981e-7,2.386335471298065e-7
LessThanInteger/ExMemory 1/ExMemory 2641604,1.8492778650065525e-6,1.774795558296467e-6,1.9483681352742493e-6,2.2792872884761017e-7,1.819115577133381e-7,2.796012323371244e-7
LessThanInteger/ExMemory 3/ExMemory 0,1.6863574575519887e-6,1.636854010118874e-6,1.7866368499297175e-6,2.3220422647819796e-7,1.624450916919411e-7,3.501426238979897e-7
LessThanInteger/ExMemory 3/ExMemory 0,1.9440466303140806e-6,1.8571823134271304e-6,2.0080141339033653e-6,2.6865969830250446e-7,2.3226135080946898e-7,3.1750181228146215e-7
LessThanInteger/ExMemory 3/ExMemory 0,1.9183714340929424e-6,1.8596015055432865e-6,1.9779872813601185e-6,2.3675152580076944e-7,1.8700926183033414e-7,2.7672801971096433e-7
LessThanInteger/ExMemory 3/ExMemory 0,1.4875983445283612e-6,1.4586159724636252e-6,1.532554550083839e-6,1.246032741883851e-7,8.036330744107047e-8,1.7384326625466892e-7
LessThanInteger/ExMemory 3/ExMemory 0,1.8116424459853092e-6,1.7662617128793644e-6,1.8982374672688779e-6,2.1813135971131825e-7,1.744031606225838e-7,2.8454897341245615e-7
LessThanInteger/ExMemory 3/ExMemory 1,1.70608436099302e-6,1.65577187610609e-6,1.7606386554741528e-6,1.7216981179235243e-7,1.3531297006412726e-7,2.0033534236151787e-7
LessThanInteger/ExMemory 3/ExMemory 3,1.6934500561836931e-6,1.6434020909160595e-6,1.7634515981670172e-6,2.1198283465724768e-7,1.8133843610409857e-7,2.486141549906194e-7
LessThanInteger/ExMemory 3/ExMemory 6,1.7511643183950087e-6,1.6775917191776274e-6,1.8164836316038721e-6,2.2807530245331114e-7,1.8467987126931536e-7,2.757446074399688e-7
LessThanInteger/ExMemory 3/ExMemory 13,1.683610308703339e-6,1.6231700592186932e-6,1.7343372433380648e-6,1.960821850185154e-7,1.6853542962089425e-7,2.3650677429030166e-7
LessThanInteger/ExMemory 3/ExMemory 26,1.8722350238163868e-6,1.8077258880562565e-6,1.9605297136309186e-6,2.3731576513262545e-7,2.0416092086540456e-7,3.149974998479857e-7
LessThanInteger/ExMemory 3/ExMemory 264,1.6040613660216307e-6,1.5721867821930768e-6,1.6398651752728462e-6,1.429357989075389e-7,1.2542410680046055e-7,1.8660074264185823e-7
LessThanInteger/ExMemory 3/ExMemory 2641,1.967617652328543e-6,1.904000200961283e-6,2.046366605525571e-6,2.738016451615051e-7,2.3455466128571375e-7,3.072662490342531e-7
LessThanInteger/ExMemory 3/ExMemory 26416,1.8797214489998255e-6,1.8362645200134102e-6,1.9572741044964447e-6,1.9404650769829518e-7,1.6461891358312644e-7,2.544140808622135e-7
LessThanInteger/ExMemory 3/ExMemory 264160,1.8041923064208344e-6,1.7478608693747541e-6,1.8889986448662318e-6,2.2469468503666725e-7,1.4914880965984425e-7,2.90397282361196e-7
LessThanInteger/ExMemory 3/ExMemory 2641604,1.8068563423683956e-6,1.7083316467444361e-6,1.9063342615466096e-6,2.9200891745258767e-7,2.478298353106142e-7,3.4575773606750767e-7
LessThanInteger/ExMemory 6/ExMemory 0,1.795749291752539e-6,1.7370287856858497e-6,1.8870631309266686e-6,2.577116089776585e-7,1.9853418999851967e-7,3.8068702918266893e-7
LessThanInteger/ExMemory 6/ExMemory 0,1.6208956211302924e-6,1.5718281612996732e-6,1.6775428365220395e-6,1.8359985931199862e-7,1.521484025075689e-7,2.3769909982081276e-7
LessThanInteger/ExMemory 6/ExMemory 0,1.7353150038070058e-6,1.698889506381111e-6,1.7849337054295453e-6,1.4217976499320257e-7,1.1392414890491205e-7,1.8746285340897084e-7
LessThanInteger/ExMemory 6/ExMemory 0,1.687777590035126e-6,1.6248454225855061e-6,1.737486595660068e-6,1.9712402250890837e-7,1.723343417154346e-7,2.394427655735567e-7
LessThanInteger/ExMemory 6/ExMemory 0,1.941685311150921e-6,1.890529342224972e-6,2.0340779005776324e-6,2.6492208783937203e-7,2.3017239343276467e-7,3.0690552868348265e-7
LessThanInteger/ExMemory 6/ExMemory 1,1.5840945883805552e-6,1.5279882301891116e-6,1.668930248838389e-6,2.3632957429238316e-7,2.1001586475558423e-7,2.895868054522114e-7
LessThanInteger/ExMemory 6/ExMemory 3,1.6515501656730322e-6,1.6065463809424354e-6,1.6942696100137563e-6,1.6317259823054585e-7,1.3852433281849907e-7,1.9066139692370735e-7
LessThanInteger/ExMemory 6/ExMemory 6,1.8283318108574389e-6,1.7716115964411926e-6,1.9043037244161385e-6,2.17087650302732e-7,1.9046249895270974e-7,2.738116832019822e-7
LessThanInteger/ExMemory 6/ExMemory 13,1.6581749562342102e-6,1.609165804311889e-6,1.7035866478310321e-6,1.5911390846612368e-7,1.2935831524247506e-7,1.8362865982725914e-7
LessThanInteger/ExMemory 6/ExMemory 26,1.9384759983313543e-6,1.8762819421442284e-6,2.0143481130435674e-6,2.3212458940456606e-7,1.8446668176115957e-7,2.7558546150541884e-7
LessThanInteger/ExMemory 6/ExMemory 264,1.7692870100624617e-6,1.733104139516336e-6,1.8005667861453741e-6,1.177755254092635e-7,9.068239822567728e-8,1.4918836221291315e-7
LessThanInteger/ExMemory 6/ExMemory 2641,1.8537692628799398e-6,1.766116538240824e-6,1.9298862661057147e-6,2.803987097705898e-7,2.3069715091304612e-7,3.3960795823781695e-7
LessThanInteger/ExMemory 6/ExMemory 26416,1.832821501825749e-6,1.7683581019843599e-6,1.911359043881161e-6,2.5815323510524247e-7,2.2280228121769877e-7,2.931889198656085e-7
LessThanInteger/ExMemory 6/ExMemory 264160,1.6977333750012743e-6,1.6310961406364958e-6,1.8138833058417435e-6,2.626315971265532e-7,2.0267135595840004e-7,3.2557962678670165e-7
LessThanInteger/ExMemory 6/ExMemory 2641604,1.8187833837521092e-6,1.7356166744434966e-6,1.88489837838463e-6,2.1986816034358048e-7,1.8313428475686833e-7,2.904699513715723e-7
LessThanInteger/ExMemory 13/ExMemory 0,1.7832749145866268e-6,1.707197207062781e-6,1.865657483707341e-6,2.741424256303133e-7,2.0590986945963033e-7,3.334501339032859e-7
LessThanInteger/ExMemory 13/ExMemory 0,1.854755472881083e-6,1.8038983359043263e-6,1.934340314921397e-6,1.9131937677373724e-7,1.485169956271143e-7,2.6651935702667124e-7
LessThanInteger/ExMemory 13/ExMemory 0,1.7703381802769089e-6,1.702973726258786e-6,1.8625516698392132e-6,2.412339088187482e-7,1.9076077607746244e-7,3.349315440831782e-7
LessThanInteger/ExMemory 13/ExMemory 0,1.4895913395673047e-6,1.4728258993907451e-6,1.5066487440287586e-6,5.8916408732644636e-8,4.7220658921863914e-8,7.612731274651528e-8
LessThanInteger/ExMemory 13/ExMemory 0,1.6186695530665934e-6,1.5551339791337262e-6,1.6791339348160288e-6,2.1713134566939814e-7,1.8497310842322678e-7,2.704753024050178e-7
LessThanInteger/ExMemory 13/ExMemory 1,1.7323681393833742e-6,1.7087024190652823e-6,1.757489340410659e-6,8.200403534306146e-8,6.948646610030768e-8,1.0804754928376838e-7
LessThanInteger/ExMemory 13/ExMemory 3,1.6841828823093899e-6,1.6366553118844533e-6,1.7567810927232046e-6,2.0294986032726925e-7,1.5693751731942297e-7,2.7602087398815033e-7
LessThanInteger/ExMemory 13/ExMemory 6,1.701333285239929e-6,1.6373983031041324e-6,1.7639603482469117e-6,2.141452939092136e-7,1.7235783242358968e-7,2.859137045044251e-7
LessThanInteger/ExMemory 13/ExMemory 13,1.8790311972258083e-6,1.8201415803101418e-6,1.9546462492491156e-6,2.2670567808737152e-7,1.695078506345753e-7,2.837381102254255e-7
LessThanInteger/ExMemory 13/ExMemory 26,1.7333420416758204e-6,1.6559686746216243e-6,1.8285296614558025e-6,2.6454991069479637e-7,2.0697500669521852e-7,3.3234727732477456e-7
LessThanInteger/ExMemory 13/ExMemory 264,1.909521350447871e-6,1.8310071383207373e-6,1.998870379760048e-6,2.728807339060533e-7,2.2384262907609427e-7,3.1745623453544376e-7
LessThanInteger/ExMemory 13/ExMemory 2641,1.8844724007232824e-6,1.831960657535413e-6,1.9703808638985516e-6,2.021543635198968e-7,1.4480270842275976e-7,2.6439768253075627e-7
LessThanInteger/ExMemory 13/ExMemory 26416,1.6180301770254947e-6,1.5591368521085133e-6,1.6896054901148836e-6,2.146203774329521e-7,1.680530705359117e-7,2.8857095457082627e-7
LessThanInteger/ExMemory 13/ExMemory 264160,1.7297993943037003e-6,1.6963231454237987e-6,1.7853019684910341e-6,1.5933795917030315e-7,1.203346267347882e-7,2.28030434591608e-7
LessThanInteger/ExMemory 13/ExMemory 2641604,1.9494960569719972e-6,1.8880201287453171e-6,2.014149134313978e-6,2.2555816486799712e-7,2.0213677671257244e-7,2.6567954249317055e-7
LessThanInteger/ExMemory 26/ExMemory 0,1.7100015093584665e-6,1.6415768385195674e-6,1.7679549187192354e-6,2.214734379705045e-7,1.8041276033899383e-7,2.577153877251349e-7
LessThanInteger/ExMemory 26/ExMemory 0,1.697569755806084e-6,1.639467848173626e-6,1.8105804432665638e-6,2.564575571600689e-7,2.3175191537878051e-7,2.9398777609260376e-7
LessThanInteger/ExMemory 26/ExMemory 0,1.5409600816892956e-6,1.4992413204532922e-6,1.5820215928192503e-6,1.3668167362478139e-7,9.2314795763082e-8,1.9241699683119323e-7
LessThanInteger/ExMemory 26/ExMemory 0,2.012321105459453e-6,1.9438411513816445e-6,2.098599283438958e-6,2.6928763315817725e-7,2.3788273994037894e-7,3.1340533438794624e-7
LessThanInteger/ExMemory 26/ExMemory 0,1.8241242809144045e-6,1.7900779331725069e-6,1.874838833121414e-6,1.575163598065467e-7,1.2747490025235322e-7,1.9884803221705798e-7
LessThanInteger/ExMemory 26/ExMemory 1,1.8092516485596594e-6,1.7538097349795966e-6,1.8950646280112186e-6,2.080444739264475e-7,1.610419376602516e-7,2.8591580209716217e-7
LessThanInteger/ExMemory 26/ExMemory 3,1.700549663296359e-6,1.6246714346371268e-6,1.8027558916369829e-6,2.77546152511343e-7,2.4971300640180414e-7,3.2879498540847274e-7
LessThanInteger/ExMemory 26/ExMemory 6,1.5478783412164338e-6,1.5051478399755789e-6,1.5999762793439879e-6,1.4734613431632047e-7,9.946177573164856e-8,2.099148752108413e-7
LessThanInteger/ExMemory 26/ExMemory 13,1.6643514950605711e-6,1.604690386843978e-6,1.7290856367225927e-6,2.130613936388892e-7,1.8424902080707837e-7,2.517255703458675e-7
LessThanInteger/ExMemory 26/ExMemory 26,1.9206717295417766e-6,1.8693225902311553e-6,1.9845995294256933e-6,2.0748509405780733e-7,1.7718526245572022e-7,2.3732842202141592e-7
LessThanInteger/ExMemory 26/ExMemory 264,1.8200004224154084e-6,1.7440245187133662e-6,1.9098960605823676e-6,2.8207224441003253e-7,2.1860867030912408e-7,3.3864627554347055e-7
LessThanInteger/ExMemory 26/ExMemory 2641,1.8052208087636178e-6,1.7579441650680516e-6,1.8976977368808144e-6,2.2109940445954568e-7,1.5787975375911367e-7,3.1708846960159514e-7
LessThanInteger/ExMemory 26/ExMemory 26416,1.835176241895476e-6,1.7773076003588762e-6,1.909732628612301e-6,2.3891438480044305e-7,1.891942450765968e-7,3.035126245902526e-7
LessThanInteger/ExMemory 26/ExMemory 264160,1.8808757702543401e-6,1.7948365836907564e-6,1.9713140978060817e-6,2.727997052317539e-7,2.143206568838182e-7,3.407807001493595e-7
LessThanInteger/ExMemory 26/ExMemory 2641604,1.875917386457419e-6,1.8117781039178316e-6,1.99585327819866e-6,2.2913614126205998e-7,1.77520842010297e-7,2.80049586606559e-7
LessThanInteger/ExMemory 264/ExMemory 0,1.8389400619506393e-6,1.784581530680528e-6,1.9035855071109356e-6,2.0573734163822125e-7,1.6004907461649933e-7,2.7940820832627523e-7
LessThanInteger/ExMemory 264/ExMemory 0,1.9023436510212186e-6,1.8397815999635923e-6,1.9911136377515496e-6,2.5789611811486423e-7,2.0901681335963733e-7,3.069524703577569e-7
LessThanInteger/ExMemory 264/ExMemory 0,1.7921471061032e-6,1.738589621141449e-6,1.8622284390848423e-6,1.8860145318828596e-7,1.3063978766569683e-7,2.423483478298614e-7
LessThanInteger/ExMemory 264/ExMemory 0,1.6884516490636514e-6,1.657332303582293e-6,1.7358278001752128e-6,1.3299775153598014e-7,1.1270112316683948e-7,1.7921526867313256e-7
LessThanInteger/ExMemory 264/ExMemory 0,1.4998763828100573e-6,1.4677466427155147e-6,1.5423011014412856e-6,1.3266278809379172e-7,1.1023415571997475e-7,1.6611277777613183e-7
LessThanInteger/ExMemory 264/ExMemory 1,1.909173551896943e-6,1.8475745501316769e-6,1.9725060259229287e-6,2.1780182951767323e-7,1.8915025086683018e-7,2.4742304301348773e-7
LessThanInteger/ExMemory 264/ExMemory 3,1.5751587366963744e-6,1.5183326558909318e-6,1.6412983236548194e-6,1.905429236105824e-7,1.5066907231616998e-7,2.5388193673148514e-7
LessThanInteger/ExMemory 264/ExMemory 6,1.921758354642928e-6,1.8523041080901494e-6,2.0179316739886494e-6,2.469894696878422e-7,2.0038089545466e-7,3.140635482811122e-7
LessThanInteger/ExMemory 264/ExMemory 13,1.8321625447391085e-6,1.7719403679219741e-6,1.8921746537429975e-6,2.1406384907407778e-7,1.748486873714693e-7,2.6561512034855893e-7
LessThanInteger/ExMemory 264/ExMemory 26,1.63987399316279e-6,1.5833695017707436e-6,1.7220094856202195e-6,2.1107763884785273e-7,1.641391689146625e-7,2.675336241339529e-7
LessThanInteger/ExMemory 264/ExMemory 264,1.9770996826456064e-6,1.8957052559936876e-6,2.057999846800615e-6,2.93552738629301e-7,2.507257269529999e-7,3.4275201560639965e-7
LessThanInteger/ExMemory 264/ExMemory 2641,1.5991314997987107e-6,1.5598219114501464e-6,1.663652512961972e-6,1.805936764907918e-7,1.517333921904806e-7,2.498743701257519e-7
LessThanInteger/ExMemory 264/ExMemory 26416,1.798403266260989e-6,1.7563629225926889e-6,1.8507371719661342e-6,1.6514548997312514e-7,1.3232144621980173e-7,2.1738570942467954e-7
LessThanInteger/ExMemory 264/ExMemory 264160,1.8533721960855235e-6,1.796384970668068e-6,1.920366002481613e-6,2.1314515643915096e-7,1.6778092234938044e-7,2.77071382973171e-7
LessThanInteger/ExMemory 264/ExMemory 2641604,1.8666309121034195e-6,1.80636311799296e-6,1.9467048623883045e-6,2.3715604603182095e-7,1.9280310639682397e-7,2.9958885257360146e-7
LessThanInteger/ExMemory 2641/ExMemory 0,1.89873446262183e-6,1.8162020034967364e-6,1.9875436205268493e-6,2.9279680295733106e-7,2.423366224523797e-7,3.4098752053400757e-7
LessThanInteger/ExMemory 2641/ExMemory 0,1.8608634426404372e-6,1.7973208031042438e-6,1.953039773447552e-6,2.55823960653215e-7,2.3155245657396416e-7,2.805592160616422e-7
LessThanInteger/ExMemory 2641/ExMemory 0,1.7361646189502807e-6,1.6750560595943374e-6,1.8119937677525955e-6,2.1841165241676826e-7,1.75043833299735e-7,2.74828600641878e-7
LessThanInteger/ExMemory 2641/ExMemory 0,1.717394023832802e-6,1.6652092114222946e-6,1.7804362470270223e-6,2.0435420637650094e-7,1.7199890390107155e-7,2.5927725405904674e-7
LessThanInteger/ExMemory 2641/ExMemory 0,1.8405809434662618e-6,1.7875057359827803e-6,1.9128266957824883e-6,2.2197761778287993e-7,1.4458942914900857e-7,3.6107419699739476e-7
LessThanInteger/ExMemory 2641/ExMemory 1,1.8675082971869131e-6,1.7915776452724679e-6,1.945680524579778e-6,2.645083700136956e-7,2.2111954540709394e-7,3.4308036345253113e-7
LessThanInteger/ExMemory 2641/ExMemory 3,1.9142830847632238e-6,1.8383459020164658e-6,1.995828687707701e-6,2.84588714063814e-7,2.3731365528829518e-7,3.2954721703981817e-7
